col1
The Mummy Resurrected
Red Summer
Fang
Pigster
Something Creeping In The Dark
Tales Of Found Footage
The Investigation : A Haunting in Sherwood
Wolvesbayne
Psychotic!
Gnomercy
Cell Count
The Cat Girl
Knock Knock
Devil in My Ride
Clone Hunter
Devils Tramping Ground
Eyes
Aberration
Mantram
Paathi (The Half)
Karma: The Price of Vengeance
Horror Hospital
The Horror Of Party Beach
Invasion of the Blood Farmers
Camel Spiders
The Crawling Hand
Carnival of Souls (1998)
Monster Wolf
Terror Beneath The Sea
Mr Happy
Blood Runs Cold
Impakto
The Invocation of Enver Simaku
Homecoming Special Edition Director's Cut
Lechmi
Beyond Re-Animator
Unholy Night
Be My Cat: A Film For Anne
Insect Master
The Gate
The Alien Dead
One Winter Night
Alyce Kills
Mexico Barbaro 2
All The Devils Are Here
American Horror House
Voodoo Woman
Wolfman
The Branded: Initiation
Crowbar: The Killings of Wendell Graves
Return to Horror High
Room 6
The Curse Of The Living Corpse
Mischief Night
Dwelling
Werewolves of the Third Reich
Voodoo Possession
Matriarch
Midnight Movie: The Killer Cut
Stephen King's Silver Bullet
Discarnate
Nightwish
Without Name
Beneath the Darkness
H8RZ
Mulberry Street
They Wait
Frank the Bastard
Hereditary (4K UHD)
The Haunting of Sharon Tate
Thirst
Requiem for a Dream
Rare Exports: A Christmas Tale
The Neon Demon (4K UHD)
The Haunting (1999)
Vampire in Brooklyn
Some Guy Who Kills People
The Evil Down the Street
The Girl Next Door (2007)
Children of the Corn
Tales of Halloween
The Killing of a Sacred Deer
The Love Witch
Pet Sematary
Ginger Snaps
The Strangers: Prey at Night
The Collector
Bloodrayne
Creepshow 2
Dead Rising: Watchtower
Cold Moon
Under the Bed
A Haunting on Finn Road: The Devil's Grove
A Haunting on Dice Road: The Hell House
The Return of Swamp Thing
Prophecy
Martyrs
"Teenagers From Outer Space - The Sci-Fi Schlock Classic, Uncut!"
Tamara
Dead Rising: Endgame
Dead Heat
Artik
Welcome to Willits
Gravy
My Mom's a Werewolf
Blood Paradise
Ninu Veedani Needanu Nene
5ive Girls
Naan
Red Island
The Banker (4K Restored)
Doll Factory
Dracula Reborn
Sivaranjani
The Banished
Doctor Spine
The Power
Permeation
Cinemaphobia
143 Hyderabad
Cine Mahal
"Bela Lugosi In Black Dragons - Also Stars Clayton ""Lone Ranger"" Moore, Uncut!"
Ju-On: The Grudge
The Texas Chainsaw Massacre 2
The VelociPastor
Cutterhead
Dread
Investigation 13
The Deaths of Ian Stone
Dance of the Dead
Clown
3 Lives
Dank
Wicked Witches
The Dark Within
House of Purgatory
The Invoking 2
The Before Time
The Demonic Dead
Three Tears on Bloodstained Flesh
Thaw of the Dead
Hitokowa: Deadly Hauntings
Murder Box
Adhibar
Prema Katha Chitram 2
The Crush
C.H.U.D.
Hatchet
Hoax
Wishmaster 4: The Prophecy Fulfilled
Vicious
Hallowed Ground
The Horrible Dr. Hichcock
The Fifth Floor (4K Restored)
Appetites
Gargoyles' Revenge
Azhagiya Tamizh Magan
Aranmanai
Crocodylus
Black Water Vampire
Shevenge: A Lady-Led Anthology of Frightful Flicks
Prema Katha Chitram
Devil Music
Aadupuliyattam
Strawberry
Deadwalker Inferno (English Subtitled)
Open Vacancy
"Ghosts, Vampires and Zombies"
Disappeared Girl
Class Of 1984
Starfish
Deathwatch
Clownado
Inner Demon
Jackals
Dead Kids
Bundy And The Green River Killer
The Gravedancers
Chain Letter
Landing Lake
Hellbenders
The Baylock Residence
Masked Mutilator
Snakehead Terror
Chatter
Vanished
Dead Again
Day Of The Dead 2: Contagium
The Snake Woman - A Rare Classic Horror Film
Deadly Playthings
Smile
The Drifter
Creepy Hide and Seek
Corruptor
Cybernetic Showdown
Tainted Love
Ring Ring
And Soon The Darkness
Return of the Living Dead 3
Death Machine
Chillerama
Candyman 3
The Uncanny
ChromeSkull: Laid to Rest 2
From Within
A Haunting At Silver Falls
DNA
Airaa (Hindi)
Psycho Cop
Monsterland
Barricade
Hex
Mile End
Chemical Peel
The Invoking
Madison County
Dead Mary
Roadside
Unearthed & Untold: The Path to Pet Sematary
Rosa Leigh
Classroom 6
Hank Boyd is Dead
"Hush Hush, Nellie Oleson"
31 Aka Thirty One
Goodnight Mommy
Creep
Repo! The Genetic Opera
Candyman: Farewell to the Flesh
Vile
Paperhouse
Fido
Jiivi
Without Name
The Hoarder
Apocalyptic 2077
The 27 Club
Victims
Vazhakku Enn 18/9
Hayflick Limit
The Chicken Party
All The Colors Of Giallo
Dark Was the Night
Stephen King's Thinner
Naked Fear
American Poltergeist: The Curse of Lillith Ratchet
Phase IV
Devil's Rock
Seoul Station
Trollenberg Terror
Scorned
Malevolence
Dolls
Tormented
A Daughter's Nightmare
Be Afraid
Ice Sharks
The Devil's Restaurant
On the Trail of Bigfoot: The Legend
Fugue
The Evil Gene
The Woman in Black
Killer Klowns From Outer Space
Pet
The Devil Inside
The Reef
Battle of Demons 3
Medieval Paranormal Activity
Double Doses of Horror: Whips & Exorcists!
Vajralu Kavala Nayana
Noctambulist
Drushya Kavyam
"The Making of ""Fear of Clowns"""
The Low End
The Lost Shrine of Saint Theobald
Demon in the Mountain
Variyavan
Into The Light: An Exploration into the Spook Light Phenomena
Ghost Behind The Counter
Irukku Aana Illai
Double Doses of Sci-Fi: Moon Invaders & Venus Monsters!
Paranormal Confessions
On the Trail of Champ
Double Doses of Horror: Sinister Artists & Cave Beasts!
Spirit Warriors
The Graveyard
"The Black Sleep - All-Star Schlock Classic; Rathbone, Chaney, Lugosi, Carradine, & Tor Johnson"
Big City Haunted
Mayan Revelations: Decoding Baqtun
American Paranormal Adventure
The Phantom Cemetery
Horror Stories 3
Battle of Demons
Ghost Nation
Island of the Dead
Ghosts of the South
Tales of Witches and Spirits
Ghosts of the Desert
Aame Yevaru
Double Doses of Horror: Witches & Crazies!
Folk Religions: Traditions and Sacrifice
Terror Tales from the Horror Library
Ghostly Spirits of the Seas
The Vault
Double Doses of Sci-Fi: Leeches & Snowbeasts!
Box Office Bargain Bin Presents Snowbeast
Brutal Bigfoot
RiffTrax: Voodoo Man
Double Doses of Horror: Severed Limbs & Killer Snakes!
The Void Vol II
Killer Clowns
RiffTrax: The Revenge Of Doctor X
The Virus
The Dead At The Door
Into The Light 2: A Spook Light Theory
Reflections on the Living Dead
Ghosts of Hollywood & More
Battle of Demons 2
Diary of a serial killer: The Ned west story
Haunting on Crumlin Road
Thriller Double Feature
Trapping 214
House of Mystery: Classic Horror Movie
Resident Zombie
Ancient Ghosts of England
Dark Shade Creek 2 - The Next Night
House of Haunted
The Mummy
Church of the Dead
Lakshmi Bomb
Moonshine Meat Market Mayhem
Child of Satan
Haunted Earth
RiffTrax: Uninvited
Street Hoopz
Haunted Routes: Wicked West Coast
Hair Extension
Vampire Folklore:  Fact or Fiction?
Castle of Lost Souls
Death at a Barbecue
Dracula in the Movies: Highlights From Classic Vampire Films
Regal Shocker The Movie
Shake Rattle & Roll Fourteen
Slime
Bronx Bigfoot
Blood Games
Digbandhana
Breakneck
Rahasya The Bhoutik
Jack Hunter's Paranoia Tapes 4: Kennel House
Deadtroit
SmashScreams: The Curse
Contact with the Dead
Haunted History
Double Doses of Horror: Sadists & Gluttons!
Jack Frost
Henry: Portrait of a Serial Killer: 30th Anniversary Edition
Tumbbad
The Gift
Sleepaway Camp
House on Haunted Hill (in Color)
Species II
The Heart is Deceitful Above All Things
Plan 9 From Outer Space
Flowers in the Attic
"Silent Night, Bloody Night"
Chopping Mall
The Incubus (4K Restored)
Clive Barker's Lord of Illusions
Even Lambs Have Teeth
Alice Sweet Alice
The Good Neighbor
Big Legend
Daughters of Darkness
Tag
Creature From the Haunted Sea (in Color)
Horror Express
Phantom of The Opera (1925) (Silent)
Thankskilling
Sleepaway Camp III: Teenage Wasteland
Torso (1973)
Attack Of The Killer Tomatoes
The House That Dripped Blood
Bless the Child
The Final Terror
Them (English Subtitled)
The Boogey Man
The Last Man On Earth
Bedevilled
Home for the Holidays
Landmine Goes Click
The Crazies
Teenage Zombies
The New Daughter
Backwoods
Hatchet II: Rated R Version
Underground
Mirror/Mirror
Scarehouse
Mrs. Claus
Uninvited
Fractured
Dead Pit
Veronika Decides to Die
Brain that Wouldn't Die (1962)
Sharkansas Women's Prison Massacre
Frankenstein's Army
The Unwilling
Monster from a Prehistoric Planet
Bad Kids of Crestview Academy
The Medusa Touch
Antisocial
The Bride
Howling III
THE DEVIL BAT (IN COLOR)
Blonde Ice
Bunny the Killer Thing
Luther The Geek
Bonnie's Kids  (AM)
Blood Bound
Dracula
The Cabin
The Tomb
5-Headed Shark Attack
You Can't Kill Stephen King
Cry Of The Banshee
2012: Zombie Apocalypse
The Toxic Avenger Part II
The Dark Tapes
Evil Ed
Deadtime Stories
The Happiness of the Katakuris
From the Dark
Deep Dark
The Horde
Circus of Horrors
Uncle Sam
The Wicked
Alleluia! The Devil's Carnival
Ganja and Hess
Hellhole
Stake Land II
Devil in the Dark
The Creature Below
Phantom From Space
The Dark
Wake Wood
The Blood Spattered Bride
Truth or Dare
Howling VI: The Freaks
Sorority Party Massacre
Airaa (Telugu)
Shadowzone
The Black Sleep
My Mom's a Werewolf
Bloodwork
Jekyll and Hyde
In a Dark Place
Kuttrame Thandanai
"A Haunting in Saginaw, Michigan"
The Perception
Demoniac
From Hell to the Wild West
The Perfect Husband
Astounding She Monster - The Original Schlock Classic
Daughter of Death
Scared to Death
Ghostkeeper
Occupant
Soldiers of the Damned
Terror in Crypt
The Ghost Beyond
Blackout
Paradox Alice
Beast In The Cellar - Color -1970
Dead Body
Blood Monkey
Attack Of The Puppet People
The Bone Snatcher
Ballad in Blood
The Music Box
Dawning of the Dead
Our Evil
Wraith
Sleepstalker
H.H. Holmes: America's First Serial Killer
Devil's Whisper
Moonlight
Tales of Poe
Play Dead
Snare
I Am Zozo
Whispers
House of Good and Evil
Motel Mist
The Hooker Cult Murders
Bunnyman Vengeance
Playing with Dolls: Bloodlust
Buzzard
The Vampire Doll
Jordan
Mohini
The House Of Him
Sasquatch
HoneyBee
Stalled
Blood Theatre
Mourning Grave
Real Cases of Shadow People - The Sarah McCormick Story
Arbor Demon
Clinger
Star Leaf
Insane
Bhoot
Altar
8 Remains
K-Shop
Kingdom Come
Invisible Invaders
A Cry From Within
Deep Shock
The Possession Experiment
Dead Souls
The Basement
Point of No Return
Hitokowa: The Killing Hour
Tall Men
Bigfoot vs. DB Cooper
Paranormal Asylum
Ice Queen
Der Samurai
Flesh Eating Mothers
SuicideGirls: Must Die!
The Watcher Self
An American Terror
American Beast
The Shattering
The Intruders
Ghosts of the Night
Ghosts of Nottingham
Ghosts of the Isle of Wight
Hellraiser
Dark Shadows: The Vampire Curse
Nightbreed
The Exorcist III
Wish Upon
Dog Soldiers
The Bat
The Bat
The Monster Squad
Hagazussa
Southbound
Birdemic
Turbo Kid
Pet Sematary II
The Dark
Chopping Mall
Slumber Party Massacre II
Poltergeist III
Carnival of Souls
Blood Ties
Species III
The Greasy Strangler
Carrie (2002)
247 Degrees Fahrenheit
Behind the Mask: the Rise of Leslie Vernon
We Are Still Here
Killer Shrews (1959)
Candyman 2: Farewell to the Flesh
Bug
Afflicted
Stepfather 3
All Hallow's Eve
Hatchet III: Rated R Version
The Most Dangerous Game (In Color)
Motel Hell
The Evil Within
Robo Vampire
Fragile
Graduation Day
Late Phases: Night of the Lone Wolf
Intruders
The Nest
Demon Wind
The Fall Of The House Of Usher
Wes Craven Presents Mind Ripper
The Hills Have Eyes Part 2 (1985)
Digging Up the Marrow
White Zombie
Vampire Circus
RiffTrax: The Last Shark
The Mule
Awaken The Shadowman
Zoombies 2
Foxtrap
Halloween at Aunt Ethel's
Bedeviled
Infestation
Frankenstein
Tilt
The Evil
Road Train
The Dark Side Of The Moon
Howling III: The Marsupials
Citizen Toxie: The Toxic Avenger Part IV
Mega Shark vs Giant Octopus
Macabre
Sorority House Massacre
Lavalantula
Squirm
Shark Lake
Wyvern
Gun Woman
Eden
Embryo
Stalking Laura (4K Restored)
Cottage Country
Sun Choke
Death Bed: The Bed That Eats
Clowntown
Where is the Venkatalakshmi
Skinner
Secret Santa
Creepy
The Bad Nun
Wandering Eye
The Dark
The Oblong Box
Preservation
The Unnamable
Curse of the Mayans
TORMENTED - The Original 1960 Schlock Classic
The Tag-Along
Dark Night
Monster
Dead Before Dawn
RiffTrax: Retro Puppet Master
The Hive
The Terror Within
Lady Frankenstein
Witchhammer
J.D.'s Revenge
Bermuda Triangle
Bethany
RiffTrax: Hillbillys in a Haunted House
The Toxic Avenger Part III: The Last Temptation of Toxie
Moon Of The Wolf
Moon Of The Wolf (1972)
Howling V
The Shortcut
The Nesting
Happy Hell Night
Stalking Laura (4K Restored)
Cottage Country
Sun Choke
Death Bed: The Bed That Eats
Clowntown
Where is the Venkatalakshmi
Skinner
Secret Santa
Creepy
The Bad Nun
Wandering Eye
The Dark
The Oblong Box
Preservation
The Unnamable
Curse of the Mayans
TORMENTED - The Original 1960 Schlock Classic
The Tag-Along
Dark Night
Monster
Dead Before Dawn
RiffTrax: Retro Puppet Master
The Hive
The Terror Within
Lady Frankenstein
Witchhammer
J.D.'s Revenge
Bermuda Triangle
Bethany
RiffTrax: Hillbillys in a Haunted House
The Toxic Avenger Part III: The Last Temptation of Toxie
Moon Of The Wolf
Moon Of The Wolf (1972)
Howling V
The Shortcut
The Nesting
Happy Hell Night
Return to Horror Hotel
Shrunken Heads
Seeing Evil
Hitchhiker Massacre
Home
Blessed
Living Dark: The Story of Ted The Caver
Crush the Skull
Bunnyman Massacre
Cannibal Farm
Terror in the Crypt
The Pool
Behind The Walls
Octopus
Weekend Murders
The Corpse Vanishes with Bela Lugosi
Corpse Vanishes (1942)
Fear
Haunting of Helena
The Killing Hour
Scariest Night of Your Life
The Fields
Killing Spree
The Devil's Ground
Triassic World
The Guest House
In The Dark
Shock
Virus Of The Dead
Mega Snake
She Rises
Mohini
Night Of The Wild
Winterskin
Dead Cert
Convergence
Shivalinga
The Redeemer: Son of Satan
Amazing Mr X
Frankenstein's Daughter - The Original Schlock Classic
Frankenstein
A Haunting on Dice Road 2: Town of the Dead
Death Day
Terror Tales
Cabin Fear
Lyle
Blood Moon
Inalienable
Love Eternal
Night Hunter
Terror Circus
Imprint
Deal With The Devil
Devil's Express
Talon Falls
Infernal
Bayama Irukku
Vanished
Hoboken Hollow
Restraint
Born Of Fire
Night Visitor 2: Heather's Story
The Lost Tree
Tag-Along: Devil Fish
No Tell Motel
Creep Van
Invisible Ghost
Dire Wolf
Shake Rattle & Roll XV
Attack of the Southern Fried Zombies
11-11-11
Dead Men Walk
Spooks Run Wild-1941
The Employer
Dead by Christmas
The Sleeping Room
Anneliese: The Exorcist Tapes
The Hatred
The House
Humans Versus Zombies
Followers
Netherbeast Incorporated
Phantom of Chinatown
Haunting of Whaley House
Robert and the Toymaker
Me and My Mates vs. The Zombie Apocalypse
The Mirror
Where Birds Don't Fly
Dead of Winter
Let's Not Meet
Bloodmoon Rising
Billy Club
Hollows Grove
L7
Love of My Life
Legacy Of Satan
The Entity
Strangers Within
Haunted Maze
Mo
The Spiritualist
Devil Woman
Nightmare in Wax
Frazier Park Recut
The Crescent Moon Clown
The Lurking Man
Take Me Home
Hazmat
The Ouija Experiment
The Book of Birdie
Underwood
The Strangeness
One Last Look
Evil River
The Monster of Phantom Lake
Witchcraft 11
Lycan Colony
Prowler
Death Valley: The Revenge of Bloody Bill
The House of Screaming Death
Conjurer
Grim Reaper
Holy Terror
The Monster Maker - The Original Schlock Classic
South Beach
Bhoot Badshah
L'Inferno: Ghoulish Edition
1313: Haunted Frat
Rise of the Zombie Dolls
Carrie (1976)
The Return of the Living Dead
Possum
Rings
Bad Samaritan
Phenomena
RiffTrax: Plan 9 from Outer Space  (Three Riffer Edition)
The Colony
Starry Eyes
Split Second
Absentia
Mother Krampus
Hell Girl
The Axiom
Bride of Re-Animator
Les Diaboliques
Blood Rage
Slice
Nomads
The Killer Shrews (In Color)
Frankenstein: The True Story
Willow Creek
Sharknado 3: Oh Hell No!
The Last Man On Earth (In Color)
The Living Dead at Manchester Morgue
All I Need
Extremity
Virgin Witch
Class of Nuke 'Em High
The Case of The Bloody Iris
Maniac Cop 2
The Driller Killer
Isolation
Frogs
The Horror Network
Ghost Note
The Perfect Host: A Southern Gothic Tale
Final Move
Blackest Heart
Alice: Boy from Wonderland
Hooked Up
The Last Lovecraft: The Relic of Cthulhu
Birth of the Living Dead
8989 Redstone
Scars
The Final Project
Not Another Zombie Movie
The Thingy: Confessions of a Teenage Placenta
Night Feeders
The Devil's Music
Zero
Revelation Trail
Garden of the Dead
White House
Pharaoh's Curse
Chitrangada
Hillbilly Horror Show
Spike
Battle of the Undead
Shake Rattle & Roll X
The Executioner Part II
Island of the Dead
Heartstopper
Bachelor Games
The Living Ghost
Scared
Ouija Summoning
Stagknight
How To Save Us
An American Ghost Story
Bhoot Badshah
L'Inferno: Ghoulish Edition
1313: Haunted Frat
Rise of the Zombie Dolls
Carrie (1976)
The Return of the Living Dead
Possum
Rings
Bad Samaritan
Phenomena
RiffTrax: Plan 9 from Outer Space  (Three Riffer Edition)
The Colony
Starry Eyes
Split Second
Absentia
Mother Krampus
Hell Girl
The Axiom
Bride of Re-Animator
Les Diaboliques
Blood Rage
Slice
Nomads
The Killer Shrews (In Color)
Frankenstein: The True Story
Willow Creek
Sharknado 3: Oh Hell No!
The Last Man On Earth (In Color)
The Living Dead at Manchester Morgue
All I Need
Extremity
Virgin Witch
Class of Nuke 'Em High
The Case of The Bloody Iris
Maniac Cop 2
The Driller Killer
Isolation
Frogs
Animal
The Satanic Rites of Dracula (1973)
Final Exam
Gehenna: Where Death Lives
Sharknado 2: The Second One
Living Among Us
Gacy
Brain Dead
Don't Go In The House
Eloise
Season of the Witch
White Zombie (1932)
Ouija House
The Brain That Wouldn't Die - The Rare Uncensored Version
The Giant Gila Monster
Killer Mermaid
Black Mountain Side
Jack's Back
RiffTrax: City of the Dead
The Canal
Dead of Winter
Fear X
Aftermath
Children Shouldn't Play with Dead Things
Scare Campaign
Eat Locals
Night Tide
Blood Beat
Dead Birds
Shock
Always Watching: A Marble Hornets Story
The Funhouse Massacre
The Covenant
Deeper: Retribution of Beth
Zoombies
Like Me
Insecticidal
Butterfly Kisses
Necromancy
When a Stranger Calls Back
Yakuza Apocalypse
Tonight She Comes
Sick For Toys
Shark Attack 3: Megalodon
Amityville: The Evil Escapes (4K Restored)
Gorgo
The Red Queen Kills Seven Times
Sweeney Todd
Big Ass Spider!
Demon
Cabin 28
Jack Goes Home
Nazis at the Center of the Earth
Route 666
Dark Skies
FDR: American Badass!
Nightworld
J.D.'s Revenge
Frightmare
Soldier of War
Shark Attack 2
Grave Of The Vampire
The Convent (4K Restored)
The Kaos Brief
Banshee Blacktop: An Irish Ghost Story
Gut
Mine Games
Penance
An Hour To Kill
Bigfoot
On the Trail of Bigfoot: The Search
Bear
"Class of Nuke 'Em High Part III: The Good, The Bad and The Subhumanoid"
Crawlspace
Sharkenstein
Open Graves
Hold Your Breath
Fender Bender
Ouija Séance: The Final Game
The Final Storm
The Minion
Kee
Stag Night
Dry Blood
Killers Within
Too Scared To Scream
Snow Beast
Zombie Spring Breakers
Anonymous 616
Besetment
Bunni
Silent Fear
Dybbuk Box - The Story of Chris Chambers
Drive-In Massacre
Die in one day
The Piper
Dawn of the Mummy
The Touch of Satan
3: An Eye for an Eye
The Triangle
Trick Or Treats
Fever Lake
Ghost Shark 2: Urban Jaws
The Wicked One
Bride of the Gorilla - Raymond Burr & Lon Chaney In A Schlock Classic
Bad Ben - The Mandela Effect
Strange Events
Bigfoot: The Movie
Char Man
Screamers
13 Eerie
The Chosen
Beast From Haunted Cave - The Original Schlock Classic
Blood Hunters
Devil On The Mountain
Bottom Feeder
Capture
Shriek Of The Mutilated
The Offering
American Gothic
RiffTrax: Kiss Of The Tarantula
Machine Head
Lake Fear
Anguish
Spiders 2
Knife For The Ladies
Cabin 28
Jack Goes Home
Nazis at the Center of the Earth
Route 666
Dark Skies
FDR: American Badass!
Nightworld
J.D.'s Revenge
Frightmare
Soldier of War
Shark Attack 2
Grave Of The Vampire
The Convent (4K Restored)
The Kaos Brief
Banshee Blacktop: An Irish Ghost Story
Gut
Mine Games
Penance
An Hour To Kill
Bigfoot
On the Trail of Bigfoot: The Search
Bear
"Class of Nuke 'Em High Part III: The Good, The Bad and The Subhumanoid"
Crawlspace
Sharkenstein
Open Graves
Hold Your Breath
Fender Bender
Ouija Séance: The Final Game
The Final Storm
The Minion
Kee
Stag Night
Dry Blood
Killers Within
Too Scared To Scream
Snow Beast
Zombie Spring Breakers
Anonymous 616
Besetment
Bunni
Silent Fear
Dybbuk Box - The Story of Chris Chambers
Drive-In Massacre
Die in one day
The Piper
Dawn of the Mummy
The Touch of Satan
3: An Eye for an Eye
The Triangle
Trick Or Treats
Fever Lake
Ghost Shark 2: Urban Jaws
The Wicked One
Bride of the Gorilla - Raymond Burr & Lon Chaney In A Schlock Classic
Bad Ben - The Mandela Effect
Strange Events
Bigfoot: The Movie
Char Man
Screamers
13 Eerie
The Chosen
Beast From Haunted Cave - The Original Schlock Classic
Blood Hunters
Devil On The Mountain
Bottom Feeder
Capture
Shriek Of The Mutilated
The Offering
American Gothic
RiffTrax: Kiss Of The Tarantula
Machine Head
Lake Fear
Anguish
Spiders 2
Knife For The Ladies
I Bury the Living
Megaconda
The Laughing Mask
Within
Coffin 2
The Last Light
Kanam
Sightings
The Harrow
Mortal Remains
Giant From The Unknown - The Original Schlock Classic
Get My Gun
Disconnected
The Phantom Creeps
Dead Dudes in the House
Devoured
XII
Blood Trap
60 Seconds to Die
Rats
Black Circle Boys
King of the Zombies
"Dark, Deadly & Dreadful"
In the Spider's Web
The Maze
Sociopathia
Almost Mercy
Badder Ben - The Final Chapter
Grindstone Road
Chilling Visions: 5 Senses Of Fear
I Know You're in There
Johnny Gruesome
Ghost Squad
Monster From Green Hell - The Original Schlock Classic
Anna
Ganga
Awakened
The Bell Witch Haunting
Mad World
Paranormal Highway
Spooks Run Wild
Loveland
Terror At London Bridge
The Tag-Along 2
Apocalypse Cult
Slaughter Daughter
Silent Retreat
Blood Is Blood
Spirit Trap
Axe to Grind
A Bloody Aria
Bone Eater
Attack of the Tattie-Bogle
The Terrible Two
Octopus 2
The Four Skulls of Jonathan Drake
Dead of Winter
Hidden Fears
L7 (Hindi)
Like A Bat Outta Hell
Death of a Ghost Hunter
My Guardian Angel
HorrorDose Presents: Panic!
Nessun Dorma
The Lost Platoon
Edge of Isolation
The Perfect Witness
Darkest Day
Good Against Evil (1977)
George A. Romero Presents: Deadtime Stories Vol. 1
Goldbuster
Jack In The Box
The Rambler
Carnival of Blood
House In Marsh Road
House of Salem
My Little Sister
The Monster
Heidi
I Survived a Zombie Holocaust
Charlie's Ghost Story
Invoked
Amityville: It's About Time
The Carpet of Horror
The Monkeys Paw
Badlands of Kain
Lord Shango
After Effect
Rahasyam
The Break-In
Remington and the Curse of the Zombadings
In The Woods
Boggy Creek Monster
Chupacabra Territory
H.P Lovecraft's The Thing On The Doorstep
Flowerman
Witchcraft 13: Blood of the Chosen
Moment of Truth
The Backlot Murders
Summer Camp Massacre
Family Demons
A Haunting on Washington Avenue: The Temple Theatre
Cargo
Toxic Tutu
Dr. Hackenstein
The Summer of Massacre
Holler Creek Canyon
Haunting In New Jersey
Another Soul
Hypnagogic
Riddle Room
Urban Cannibal Massacre
Dark Place
Saving Grace
2: Voodoo Academy
On The Brain
Death Knows Your Name
It Lives in the Attic
Dreadtime Stories
When Darkness Falls: 2 Chiller Tales
Aswang (Shapeshifter)
Possessed
Theatre of the Deranged II
Hack House
The Perfect Witness
Darkest Day
Good Against Evil (1977)
George A. Romero Presents: Deadtime Stories Vol. 1
Goldbuster
Jack In The Box
The Rambler
Carnival of Blood
House In Marsh Road
House of Salem
My Little Sister
The Monster
Heidi
I Survived a Zombie Holocaust
Charlie's Ghost Story
Invoked
Amityville: It's About Time
The Carpet of Horror
The Monkeys Paw
Badlands of Kain
Lord Shango
After Effect
Rahasyam
The Break-In
Remington and the Curse of the Zombadings
In The Woods
Boggy Creek Monster
Chupacabra Territory
H.P Lovecraft's The Thing On The Doorstep
Flowerman
Witchcraft 13: Blood of the Chosen
Moment of Truth
The Backlot Murders
Summer Camp Massacre
Family Demons
A Haunting on Washington Avenue: The Temple Theatre
Cargo
Toxic Tutu
Dr. Hackenstein
The Summer of Massacre
Holler Creek Canyon
Haunting In New Jersey
Another Soul
Hypnagogic
Riddle Room
Urban Cannibal Massacre
Dark Place
Saving Grace
2: Voodoo Academy
On The Brain
Death Knows Your Name
It Lives in the Attic
Dreadtime Stories
When Darkness Falls: 2 Chiller Tales
Aswang (Shapeshifter)
Possessed
Theatre of the Deranged II
Hack House
The Room
Day Of The Nightmare
Squeal
Antisocial Behavior
Voodoo Rising
How To Kill A Zombie
Alien Valley
Off Season
Are You Scared? 2
Deadly Love
The Dead Can't Dance
Paranoia
